protein ID,Rank,Score
d1fjja1,20158,-4.8769740377153665
d3heib1,20159,-4.8769740377153665
d6zata2,20160,-4.8769740377153665
d5ehfa1,20161,-4.8769740377153665
d1f0la1,20162,-4.8769740377153665
d4rvpa_,20163,-4.8769740377153665
d5in2a_,20164,-4.8769740377153665
d4ojaa1,20165,-4.8769740377153665
d3hoga_,20166,-4.8769740377153665
d6vbsa_,20167,-4.8769740377153665
d2k4wa_,20168,-4.8769740377153665
d2q2la_,20169,-4.8769740377153665
d3ce1a_,20170,-4.8769740377153665
d6zs1a1,20171,-4.8769740377153665
d1srda_,20172,-4.8769740377153665
d3l9ea_,20173,-4.8769740377153665
d3gtva_,20174,-4.8769740377153665
d4a7ua_,20175,-4.8769740377153665
d1q0ea_,20176,-4.8769740377153665
d1xsoa_,20177,-4.8769740377153665
d1wwbx_,20178,-4.8769740377153665
d2dl2a1,20179,-4.8769740377153665
d1q0xh2,20180,-4.8769740377153665
d2b4va1,20181,-4.8769740377153665
d1peqa1,20182,-4.8769740377153665
d1llaa1,20183,-4.8769740377153665
d1hw1a2,20184,-4.8769740377153665
d4e01a1,20185,-4.8769740377153665
d4cy9a1,20186,-4.8769740377153665
d2w57a_,20187,-4.8769740377153665
d1zgja1,20188,-4.8769740377153665
d3k69a_,20189,-4.8769740377153665
d1r1ua_,20190,-4.8769740377153665
d3dc6c1,20191,-4.8769740377153665
d6s0da1,20192,-4.8769740377153665
d6proa1,20193,-4.8769740377153665
d3tqja1,20194,-4.8769740377153665
d1xuqa1,20195,-4.8769740377153665
d1mnga1,20196,-4.8769740377153665
d2p4ka1,20197,-4.8769740377153665
d1idsa1,20198,-4.8769740377153665
d1yhub_,20199,-4.8769740377153665
d6iyib_,20200,-4.8769740377153665
d6iyia_,20201,-4.8769740377153665
d2raob_,20202,-4.8769740377153665
d3fh9b_,20203,-4.8769740377153665
d3fh9a_,20204,-4.8769740377153665
d3at5b_,20205,-4.8769740377153665
d4h2lb_,20206,-4.8769740377153665
d3hf4b_,20207,-4.8769740377153665
d3vrfb_,20208,-4.8769740377153665
d3mkbb_,20209,-4.8769740377153665
d3mkba_,20210,-4.8769740377153665
d4yu3b_,20211,-4.8769740377153665
d3d1ab_,20212,-4.8769740377153665
d3d1aa_,20213,-4.8769740377153665
d2r80a_,20214,-4.8769740377153665
d3mjpa_,20215,-4.8769740377153665
d3gqpb_,20216,-4.8769740377153665
d3gdjb_,20217,-4.8769740377153665
d6iyha_,20218,-4.8769740377153665
d1qpwb_,20219,-4.8769740377153665
d1jebb_,20220,-4.8769740377153665
d2dfob_,20221,-4.8769740377153665
d1gcvb_,20222,-4.8769740377153665
d2d5xb_,20223,-4.8769740377153665
d2h8fb_,20224,-4.8769740377153665
d3n48b_,20225,-4.8769740377153665
d1wmub_,20226,-4.8769740377153665
d3n48a_,20227,-4.8769740377153665
d1hdsa_,20228,-4.8769740377153665
d1x9fc_,20229,-4.8769740377153665
d2bkma_,20230,-4.8769740377153665
d2bskb1,20231,-4.878118174416678
d3rkoj_,20232,-4.878118174416678
d1k3ka_,20233,-4.878118174416678
d6c3ma4,20234,-4.878118174416678
d5nwma1,20235,-4.878118174416678
d5fdsa_,20236,-4.878118174416678
d5fefa1,20237,-4.878118174416678
d3m5ka_,20238,-4.878118174416678
d3cmco2,20239,-4.878118174416678
d2h8ea_,20240,-4.878118174416678
d1fnja_,20241,-4.878118174416678
d1regx_,20242,-4.878118174416678
d5o2va_,20243,-4.878118174416678
d3r9la_,20244,-4.878118174416678
d4hr2a1,20245,-4.878118174416678
d3sbfa1,20246,-4.878118174416678
d1tuaa2,20247,-4.878118174416678
d6y17b1,20248,-4.878118174416678
d1r29a_,20249,-4.878118174416678
d4o9ka_,20250,-4.878118174416678
d3g7ka2,20251,-4.878118174416678
d2a7la1,20252,-4.878118174416678
d1ayza_,20253,-4.878118174416678
d1oh0a_,20254,-4.878118174416678
d5e6na1,20255,-4.878118174416678
d6rkga_,20256,-4.878118174416678
d4yxha_,20257,-4.878118174416678
d2kfla1,20258,-4.878118174416678
d1xyja_,20259,-4.878118174416678
d2ob5a1,20260,-4.878118174416678
d4eg2a2,20261,-4.878118174416678
d4o9aa2,20262,-4.878118174416678
d3mqda2,20263,-4.878118174416678
d1js1x2,20264,-4.878118174416678
d1fmta2,20265,-4.878118174416678
d1c1da2,20266,-4.878118174416678
d5k2ia1,20267,-4.878118174416678
d3ph9a_,20268,-4.878118174416678
d1f37b_,20269,-4.878118174416678
d1e2ya_,20270,-4.878118174416678
d2gsqa2,20271,-4.878118174416678
d1akya1,20272,-4.878118174416678
d1ybha2,20273,-4.878118174416678
d4j16c_,20274,-4.878118174416678
d2cnda2,20275,-4.878118174416678
d3oowa_,20276,-4.878118174416678
d1yioa2,20277,-4.878118174416678
d6naya_,20278,-4.878118174416678
d1vi4a1,20279,-4.878118174416678
d6or9a1,20280,-4.878118174416678
d3t4ea2,20281,-4.878118174416678
d1y12a1,20282,-4.878118174416678
d3weoa4,20283,-4.878118174416678
d2pyta1,20284,-4.878118174416678
d1yhfa1,20285,-4.878118174416678
d1wg7a1,20286,-4.878118174416678
d2rspa_,20287,-4.878118174416678
d2hq7a1,20288,-4.878118174416678
d1xb2a2,20289,-4.878118174416678
d3f0ya_,20290,-4.878118174416678
d3n0pb1,20291,-4.878118174416678
d1x6ia1,20292,-4.878118174416678
d1tj2a1,20293,-4.878118174416678
d6smza2,20294,-4.878118174416678
d3isoa2,20295,-4.878118174416678
d5zw7a2,20296,-4.878118174416678
d4drib1,20297,-4.878118174416678
d6a3la_,20298,-4.878118174416678
d6a3ka_,20299,-4.878118174416678
d6wx8b_,20300,-4.878118174416678
d2b5dx1,20301,-4.878118174416678
d1iqca1,20302,-4.878118174416678
d6td7a_,20303,-4.878118174416678
d2ge4a_,20304,-4.880620070866176
d6umhh_,20305,-4.880620070866176
d4zyka_,20306,-4.880620070866176
d2wu2c_,20307,-4.880784239087786
d4i0ua2,20308,-4.880784239087786
d7bwfb1,20309,-4.880784239087786
d3p31a_,20310,-4.880784239087786
d2kkza1,20311,-4.880784239087786
d6ox7a_,20312,-4.880784239087786
d3m5ra1,20313,-4.880784239087786
d1t07a1,20314,-4.880784239087786
d1sz7a_,20315,-4.880784239087786
d1qw2a1,20316,-4.880784239087786
d1ybba_,20317,-4.880784239087786
d3sk7a1,20318,-4.880784239087786
d7c8od_,20319,-4.880784239087786
d3f42a1,20320,-4.880784239087786
d7kb2a1,20321,-4.880784239087786
d2p4pa1,20322,-4.880784239087786
d1u7ba1,20323,-4.880784239087786
d1hp1a1,20324,-4.880784239087786
d6py3a_,20325,-4.880784239087786
d1tf1a1,20326,-4.880784239087786
d3ub5p_,20327,-4.880784239087786
d1ne9a1,20328,-4.880784239087786
d2hqya2,20329,-4.880784239087786
d1pz4a1,20330,-4.880784239087786
d2br2b2,20331,-4.880784239087786
d2je6b2,20332,-4.880784239087786
d3kwka_,20333,-4.880784239087786
d1ofua2,20334,-4.880784239087786
d1xhoa1,20335,-4.880784239087786
d1f9na2,20336,-4.880784239087786
d2p5ma_,20337,-4.880784239087786
d5mz2i_,20338,-4.880784239087786
d5oyai_,20339,-4.880784239087786
d5hjxa1,20340,-4.880784239087786
d5maca1,20341,-4.880784239087786
d6iusa1,20342,-4.880784239087786
d2dhsa2,20343,-4.880784239087786
d2od6a1,20344,-4.880784239087786
d4ggha1,20345,-4.880784239087786
d4k8ga1,20346,-4.880784239087786
d1r0ma2,20347,-4.880784239087786
d2z51a1,20348,-4.880784239087786
d3lnoa1,20349,-4.880784239087786
d1uwda_,20350,-4.880784239087786
d2qamm1,20351,-4.880784239087786
d2zjrj1,20352,-4.880784239087786
d2qwza1,20353,-4.880784239087786
d2ef7a1,20354,-4.880784239087786
d6otva1,20355,-4.880784239087786
d2a4da1,20356,-4.880784239087786
d3nv0b_,20357,-4.880784239087786
d2cw9a1,20358,-4.880784239087786
d2bs2b2,20359,-4.880784239087786
d1wgga1,20360,-4.880784239087786
d2lwpa_,20361,-4.880784239087786
d2pg9a1,20362,-4.880784239087786
d1u5la1,20363,-4.880784239087786
d1rlka_,20364,-4.880784239087786
d7n7za2,20365,-4.880784239087786
d1zowa2,20366,-4.880784239087786
d3goaa2,20367,-4.880784239087786
d1tvza1,20368,-4.880784239087786
d1wdkc2,20369,-4.880784239087786
d4io2a1,20370,-4.880784239087786
d6d9ra1,20371,-4.880784239087786
d1pzma_,20372,-4.880784239087786
d3vpxa1,20373,-4.880784239087786
d1leha2,20374,-4.880784239087786
d1uuya_,20375,-4.880784239087786
d1vhxa1,20376,-4.880784239087786
d6pmta2,20377,-4.880784239087786
d1jcfa1,20378,-4.880784239087786
d2gm4a2,20379,-4.880784239087786
d1gdta2,20380,-4.880784239087786
d6zmua_,20381,-4.880784239087786
d3ewla1,20382,-4.880784239087786
d1fo5a_,20383,-4.880784239087786
d4g0ma_,20384,-4.880784239087786
d3rh0a_,20385,-4.880784239087786
d1vsqc_,20386,-4.880784239087786
d4v0ka_,20387,-4.880784239087786
d2al7a1,20388,-4.880784239087786
d1s3ga1,20389,-4.880784239087786
d4c5ca1,20390,-4.880784239087786
d1gsaa1,20391,-4.880784239087786
d2csua2,20392,-4.880784239087786
d4h60a1,20393,-4.880784239087786
d5dcla_,20394,-4.880784239087786
d3nhza_,20395,-4.880784239087786
d7l9ca_,20396,-4.880784239087786
d3jtea1,20397,-4.880784239087786
d3to5a_,20398,-4.880784239087786
d2r25b_,20399,-4.880784239087786
d1l5za1,20400,-4.880784239087786
d1p6qa_,20401,-4.880784239087786
d1udra_,20402,-4.880784239087786
d1jbea_,20403,-4.880784239087786
d1h4xa_,20404,-4.880784239087786
d1io0a_,20405,-4.880784239087786
d3dk9a2,20406,-4.880784239087786
d7aoba1,20407,-4.880784239087786
d7cb2a1,20408,-4.880784239087786
d4a26a2,20409,-4.880784239087786
d6pbla1,20410,-4.880784239087786
d6duxa1,20411,-4.880784239087786
d6qssa1,20412,-4.880784239087786
d1smka1,20413,-4.880784239087786
d6deba2,20414,-4.880784239087786
d6vdha1,20415,-4.880784239087786
d1xc2a3,20416,-4.880784239087786
d1nrhx3,20417,-4.880784239087786
d1t4ba1,20418,-4.880784239087786
d1o89a2,20419,-4.880784239087786
d2ed6a1,20420,-4.880784239087786
d2nqra2,20421,-4.880784239087786
d1z1wa1,20422,-4.880784239087786
d1ie7c1,20423,-4.880784239087786
d4ao5a_,20424,-4.880784239087786
d4ur4a1,20425,-4.880784239087786
d2lx2a1,20426,-4.880784239087786
d1opsa_,20427,-4.880784239087786
d1ucsa_,20428,-4.880784239087786
d3rdna_,20429,-4.880784239087786
d2mpfa_,20430,-4.880784239087786
d3e5ua2,20431,-4.880784239087786
d2h6ca2,20432,-4.880784239087786
d7n67a1,20433,-4.880784239087786
d1vyfa_,20434,-4.880784239087786
d1wgua1,20435,-4.880784239087786
d1zc3b_,20436,-4.880784239087786
d1g8ja1,20437,-4.880784239087786
d2ggvb_,20438,-4.880784239087786
d1ep3b1,20439,-4.880784239087786
d3b82a2,20440,-4.880784239087786
d4xfsa_,20441,-4.880784239087786
d4ekxb_,20442,-4.880784239087786
d2vxti_,20443,-4.880784239087786
d4gaia_,20444,-4.880784239087786
d4fo2a_,20445,-4.880784239087786
d1ljoa1,20446,-4.880784239087786
d1vj1a1,20447,-4.880784239087786
d3hpwa_,20448,-4.880784239087786
d3cnca_,20449,-4.880784239087786
d2y6te_,20450,-4.880784239087786
d1bdya_,20451,-4.880784239087786
d1rlwa_,20452,-4.880784239087786
d4e9sa2,20453,-4.880784239087786
d1tyja1,20454,-4.880784239087786
d2cria1,20455,-4.880784239087786
d6l7za_,20456,-4.880784239087786
d2gqba1,20457,-4.880784239087786
d2pyqa1,20458,-4.880784239087786
d6pq1a1,20459,-4.880784239087786
d5ok4a2,20460,-4.880784239087786
d6ykba2,20461,-4.880784239087786
d3daga2,20462,-4.880784239087786
d1p7na1,20463,-4.880784239087786
d2hh6a1,20464,-4.880784239087786
d2o3la1,20465,-4.880784239087786
d5zrza_,20466,-4.880784239087786
d3h8ma_,20467,-4.880784239087786
d1b4fa_,20468,-4.880784239087786
d1sv0c1,20469,-4.880784239087786
d3hphe1,20470,-4.880784239087786
d6trja_,20471,-4.880784239087786
d5olna1,20472,-4.880784239087786
d4hoja2,20473,-4.880784239087786
d1gsua1,20474,-4.880784239087786
d7aaca1,20475,-4.880784239087786
d1paxa1,20476,-4.880784239087786
d2d88a1,20477,-4.880784239087786
d1ujoa1,20478,-4.880784239087786
d6wn7a1,20479,-4.880784239087786
d6tz6b_,20480,-4.880784239087786
d1wrka_,20481,-4.880784239087786
d1fi5a_,20482,-4.880784239087786
d1ggwa_,20483,-4.880784239087786
d1n0yb_,20484,-4.880784239087786
d1rk9a_,20485,-4.880784239087786
d1qx2a_,20486,-4.880784239087786
d2q8fa1,20487,-4.880784239087786
d6cxtb2,20488,-4.880784239087786
d4p13a2,20489,-4.880784239087786
d3ux9a_,20490,-4.880784239087786
d5mawe_,20491,-4.880784239087786
d1tqga1,20492,-4.880784239087786
d3myia_,20493,-4.880784239087786
d5b3ia_,20494,-4.880784239087786
d1j46a1,20495,-4.880784239087786
d3lyna_,20496,-4.880784239087786
d3zyla2,20497,-4.880784239087786
d1hf8a1,20498,-4.880784239087786
d2dkla1,20499,-4.880784239087786
d1ttya_,20500,-4.880784239087786
d4jk1x2,20501,-4.880784239087786
d4pgga1,20502,-4.880784239087786
d5hs7a1,20503,-4.880784239087786
d1r7ja_,20504,-4.880784239087786
d4ihvb_,20505,-4.880784239087786
d4a69c_,20506,-4.880784239087786
d4j20a_,20507,-4.880784239087786
d1fcdc1,20508,-4.880784239087786
d1h32b_,20509,-4.880784239087786
d3dbjb_,20510,-4.880784239087786
d4rmpb1,20511,-4.880784239087786
d5vlxa_,20512,-4.880784239087786
d1uc3a_,20513,-4.880784239087786
d4hrrb_,20514,-4.880784239087786
d4hswa_,20515,-4.880784239087786
d3n7la2,20516,-4.881925174168178
d1a8da2,20517,-4.881925174168178
d6yj4w_,20518,-4.883636815207345
d2gpia1,20519,-4.883636815207345
d3dl2a2,20520,-4.883636815207345
d6qm7p_,20521,-4.883636815207345
d2k7sa1,20522,-4.883636815207345
d5wl1a1,20523,-4.883636815207345
d1of5b_,20524,-4.883636815207345
d2hbwa2,20525,-4.883636815207345
d1wvva_,20526,-4.883636815207345
d1zxoa2,20527,-4.883636815207345
d7mx5a1,20528,-4.883636815207345
d2axoa1,20529,-4.883636815207345
d1jqlb_,20530,-4.883636815207345
d4eh1a2,20531,-4.883636815207345
d1ps9a2,20532,-4.883636815207345
d4iawa1,20533,-4.883636815207345
d4j15a1,20534,-4.883636815207345
d2db5a1,20535,-4.883636815207345
d2o2ta1,20536,-4.883636815207345
d4gs7c1,20537,-4.883636815207345
d5nmdb1,20538,-4.883636815207345
d7or9b_,20539,-4.883636815207345
d7r6wb_,20540,-4.883636815207345
d3mw6a_,20541,-4.883636815207345
d2nb1a1,20542,-4.883636815207345
d1axia_,20543,-4.883636815207345
d1s35a1,20544,-4.883636815207345
d5ffxa_,20545,-4.883636815207345
d2ajea1,20546,-4.883636815207345
d6v6ya2,20547,-4.883835179465158
d4lhka_,20548,-4.884591238839286
d3ogga2,20549,-4.884591238839286
d3hbvp2,20550,-4.884680952344622
d3vzha1,20551,-4.884680952344622
d2qkga2,20552,-4.884680952344622
d6phdh_,20553,-4.884680952344622
d4k94h_,20554,-4.884680952344622
d4lkcb_,20555,-4.884680952344622
d4ezfa_,20556,-4.886186804090228
d2ayda_,20557,-4.886186804090228
d1pxea_,20558,-4.886186804090228
d1u5ka2,20559,-4.886186804090228
d7ms7a_,20560,-4.886186804090228
d5k3qa_,20561,-4.886186804090228
d2dida1,20562,-4.886186804090228
d2b8ta2,20563,-4.886186804090228
d2lcea1,20564,-4.886186804090228
d2ytda1,20565,-4.886186804090228
d2emca1,20566,-4.886186804090228
d6zk9g_,20567,-4.886186804090228
d4al0a_,20568,-4.886186804090228
d2fbwc_,20569,-4.886186804090228
d3sfdc_,20570,-4.886186804090228
d1fqya_,20571,-4.886186804090228
d4j9yb1,20572,-4.886186804090228
d5bq9a2,20573,-4.886186804090228
d5w2ba_,20574,-4.886186804090228
d6dkua_,20575,-4.886186804090228
d6j2ua_,20576,-4.886186804090228
d3djnb_,20577,-4.886186804090228
d3e9va1,20578,-4.886186804090228
d2hh8a1,20579,-4.886186804090228
d7eq4a1,20580,-4.886186804090228
d2gdta1,20581,-4.886186804090228
d2nvma1,20582,-4.886186804090228
d2hw4a1,20583,-4.886186804090228
d2ftxa1,20584,-4.886186804090228
d3hwua_,20585,-4.886186804090228
d1ve0a_,20586,-4.886186804090228
d1vlra2,20587,-4.886186804090228
d2j0sc_,20588,-4.886186804090228
d1lqla_,20589,-4.886186804090228
d1su0b_,20590,-4.886186804090228
d5d66a1,20591,-4.886186804090228
d3hg0d1,20592,-4.886186804090228
d3v26x_,20593,-4.886186804090228
d3tqma_,20594,-4.886186804090228
d3v2cy_,20595,-4.886186804090228
d1l4sa_,20596,-4.886186804090228
d2g7ja1,20597,-4.886186804090228
d2kl4a1,20598,-4.886186804090228
d2oc6a1,20599,-4.886186804090228
d2i8da1,20600,-4.886186804090228
d2ooia1,20601,-4.886186804090228
d2iwlx_,20602,-4.886186804090228
d2ar5a1,20603,-4.886186804090228
d1o7ka1,20604,-4.886186804090228
d1kq6a_,20605,-4.886186804090228
d1bdfa2,20606,-4.886186804090228
d1dy2a_,20607,-4.886186804090228
d1kf6a3,20608,-4.886186804090228
d3e3ua_,20609,-4.886186804090228
d1lqya_,20610,-4.886186804090228
d6j9sa2,20611,-4.886186804090228
d1b8pa2,20612,-4.886186804090228
d3t9ma_,20613,-4.886186804090228
d3otaa1,20614,-4.886186804090228
d3gwma_,20615,-4.886186804090228
d3i99a2,20616,-4.886186804090228
d1hska2,20617,-4.886186804090228
d2vfra2,20618,-4.886186804090228
d1t6la2,20619,-4.886186804090228
d3so4a3,20620,-4.886186804090228
d2pwwa1,20621,-4.886186804090228
d3uida1,20622,-4.886186804090228
d3cgza1,20623,-4.886186804090228
d1ysra_,20624,-4.886186804090228
d3ozzb_,20625,-4.886186804090228
d1mj4a_,20626,-4.886186804090228
d1soxa2,20627,-4.886186804090228
d1cxya_,20628,-4.886186804090228
d1m2ma_,20629,-4.886186804090228
d1lqxa_,20630,-4.886186804090228
d4v14a_,20631,-4.886186804090228
d2b0va1,20632,-4.886186804090228
d1smba_,20633,-4.886186804090228
d2inwa1,20634,-4.886186804090228
d5lt9a_,20635,-4.886186804090228
d3c38a_,20636,-4.886186804090228
d4e04a1,20637,-4.886186804090228
d4hp4a_,20638,-4.886186804090228
d4cqha1,20639,-4.886186804090228
d4q0ha1,20640,-4.886186804090228
d4h6ja_,20641,-4.886186804090228
d3f1pa1,20642,-4.886186804090228
d1xj3a_,20643,-4.886186804090228
d3mmha_,20644,-4.886186804090228
d1j72a1,20645,-4.886186804090228
d3i3ga_,20646,-4.886186804090228
d6wfna_,20647,-4.886186804090228
d1mk4a1,20648,-4.886186804090228
d2nn6b2,20649,-4.886186804090228
d3qy2b_,20650,-4.886186804090228
d2astc_,20651,-4.886186804090228
d3i2ba_,20652,-4.886186804090228
d1b9la_,20653,-4.886186804090228
d2dx0a_,20654,-4.886186804090228
d2ge9a_,20655,-4.886186804090228
d2kk6a1,20656,-4.886186804090228
d2ci8a1,20657,-4.886186804090228
d2ciaa1,20658,-4.886186804090228
d1rjaa_,20659,-4.886186804090228
d1csya1,20660,-4.886186804090228
d1a81e2,20661,-4.886186804090228
d1a81a2,20662,-4.886186804090228
d2izva2,20663,-4.886186804090228
d3gqib2,20664,-4.886186804090228
d5tnwa1,20665,-4.886186804090228
d3pqzd_,20666,-4.886186804090228
d1gqia2,20667,-4.886186804090228
d1nowa2,20668,-4.886186804090228
d4urpa_,20669,-4.886186804090228
d1l2ma_,20670,-4.886186804090228
d1aoga3,20671,-4.886186804090228
d1lvla3,20672,-4.886186804090228
d1v59a3,20673,-4.886186804090228
d3iam7_,20674,-4.886186804090228
d2iafa1,20675,-4.886186804090228
d1vm6a2,20676,-4.886186804090228
d1u8fo2,20677,-4.886186804090228
d3b64a_,20678,-4.886186804090228
d3f0da_,20679,-4.886186804090228
d4c8ea_,20680,-4.886186804090228
d5iwxa_,20681,-4.886186804090228
d7d59k_,20682,-4.886186804090228
d4c45a_,20683,-4.886186804090228
d3faua1,20684,-4.886186804090228
d2lrra_,20685,-4.886186804090228
d1msza_,20686,-4.886186804090228
d1whra1,20687,-4.886186804090228
d1jo0a_,20688,-4.886186804090228
d4peoa_,20689,-4.886186804090228
d3gh1a1,20690,-4.886186804090228
d2vjva1,20691,-4.886186804090228
d2peba_,20692,-4.886186804090228
d2xlia1,20693,-4.886186804090228
d1lxja_,20694,-4.886186804090228
d1cbka_,20695,-4.886186804090228
d1nwaa1,20696,-4.886186804090228
d1vgya2,20697,-4.886186804090228
d1fnoa3,20698,-4.886186804090228
d2wvba2,20699,-4.886186804090228
d2wvfa2,20700,-4.886186804090228
d1tdja3,20701,-4.886186804090228
d6id0c5,20702,-4.886186804090228
d2buna1,20703,-4.886186804090228
d1f9fa1,20704,-4.886186804090228
d2q79a_,20705,-4.886186804090228
d2hgna_,20706,-4.886186804090228
d2kg1a_,20707,-4.886186804090228
d2hgla_,20708,-4.886186804090228
d4ckoa3,20709,-4.886186804090228
d4a8xa1,20710,-4.886186804090228
d2dnna1,20711,-4.886186804090228
d2adca2,20712,-4.886186804090228
d2adca1,20713,-4.886186804090228
d1l3ka2,20714,-4.886186804090228
d1weza1,20715,-4.886186804090228
d3js9a_,20716,-4.886186804090228
d2gffa1,20717,-4.886186804090228
d2bbea_,20718,-4.886186804090228
d2p5va2,20719,-4.886186804090228
d3hx9a_,20720,-4.886186804090228
d3qmqa1,20721,-4.886186804090228
d3hf5a1,20722,-4.886186804090228
d1tuwa_,20723,-4.886186804090228
d1rjja_,20724,-4.886186804090228
d1pbaa_,20725,-4.886186804090228
d1kwma2,20726,-4.886186804090228
d5xd7a1,20727,-4.886186804090228
d3fv9a1,20728,-4.886186804090228
d3p0wa1,20729,-4.886186804090228
d4j1oa1,20730,-4.886186804090228
d3rita1,20731,-4.886186804090228
d3q4da1,20732,-4.886186804090228
d3pfra1,20733,-4.886186804090228
d4gypa1,20734,-4.886186804090228
d1xb2b3,20735,-4.886186804090228
d2vpka1,20736,-4.886186804090228
d1ffkf_,20737,-4.886186804090228
d5huoa1,20738,-4.886186804090228
d3nvvc1,20739,-4.886186804090228
d3rjsa_,20740,-4.886186804090228
d3lbea_,20741,-4.886186804090228
d4a0yb_,20742,-4.886186804090228
d4qd8a_,20743,-4.886186804090228
d5byud_,20744,-4.886186804090228
d5byua_,20745,-4.886186804090228
d3b7kb2,20746,-4.886186804090228
d4moca2,20747,-4.886186804090228
d1u1za_,20748,-4.886186804090228
d2glla_,20749,-4.886186804090228
d1vh5a1,20750,-4.886186804090228
d2h4ua1,20751,-4.886186804090228
d1pn2a1,20752,-4.886186804090228
d1tbua1,20753,-4.886186804090228
d2nuja1,20754,-4.886186804090228
d2uv4a1,20755,-4.886186804090228
d2v8qe2,20756,-4.886186804090228
d1dk0a_,20757,-4.886186804090228
d2wl9a1,20758,-4.886186804090228
d5vb0a1,20759,-4.886186804090228
d1twua_,20760,-4.886186804090228
d1sp9b1,20761,-4.886186804090228
d2i7ra1,20762,-4.886186804090228
d1nkia_,20763,-4.886186804090228
d1fjgs_,20764,-4.886186804090228
d6gmpa_,20765,-4.886186804090228
d4g2pa1,20766,-4.886186804090228
d4dipa1,20767,-4.886186804090228
d2h9fa1,20768,-4.886186804090228
d1u0ka1,20769,-4.886186804090228
d2gkea2,20770,-4.886186804090228
d2yhob1,20771,-4.886186804090228
d1yrva1,20772,-4.886186804090228
d1fzya_,20773,-4.886186804090228
d3duka1,20774,-4.886186804090228
d2i9wa1,20775,-4.886186804090228
d3en8a1,20776,-4.886186804090228
d3cnxa1,20777,-4.886186804090228
d1tuha_,20778,-4.886186804090228
d4j8ta_,20779,-4.886186804090228
d3ec9a1,20780,-4.886186804090228
d2oqea3,20781,-4.886186804090228
d3ul5a_,20782,-4.886186804090228
d4n6v0_,20783,-4.886186804090228
d2octa_,20784,-4.886186804090228
d2gmha2,20785,-4.886186804090228
d1ju2a2,20786,-4.886186804090228
d3o13a2,20787,-4.886186804090228
d2rdha2,20788,-4.886186804090228
d1n62a2,20789,-4.886186804090228
d3zdmc_,20790,-4.886186804090228
d3cwva2,20791,-4.886186804090228
d1zxma2,20792,-4.886186804090228
d6fwha2,20793,-4.886186804090228
d6fwha1,20794,-4.886186804090228
d1y60a_,20795,-4.886186804090228
d5ekwa2,20796,-4.886186804090228
d2f1da2,20797,-4.886186804090228
d2ae8a1,20798,-4.886186804090228
d1rhya2,20799,-4.886186804090228
d6ov1a1,20800,-4.886186804090228
d3oj7a_,20801,-4.886186804090228
d3lb5a_,20802,-4.886186804090228
d6d6ja_,20803,-4.886186804090228
d4incb_,20804,-4.886186804090228
d4inca_,20805,-4.886186804090228
d1b2ta1,20806,-4.886186804090228
d4uhqa_,20807,-4.886186804090228
d3wyha_,20808,-4.886186804090228
d5b6ia1,20809,-4.886186804090228
d2vvra_,20810,-4.886186804090228
d4jaka1,20811,-4.886186804090228
d2hy5a1,20812,-4.886186804090228
d5xaqa_,20813,-4.886186804090228
d3n07a_,20814,-4.886186804090228
d1xpja_,20815,-4.886186804090228
d2wm8a1,20816,-4.886186804090228
d2hhla_,20817,-4.886186804090228
d1ig3a2,20818,-4.886186804090228
d1oi0a_,20819,-4.886186804090228
d1ctta1,20820,-4.886186804090228
d4z19a2,20821,-4.886186804090228
d2x3ea2,20822,-4.886186804090228
d6cqba2,20823,-4.886186804090228
d6dx7a2,20824,-4.886186804090228
d4qava2,20825,-4.886186804090228
d4c72a2,20826,-4.886186804090228
d4jaqa2,20827,-4.886186804090228
d2iwza2,20828,-4.886186804090228
d6a9na2,20829,-4.886186804090228
d4dfea2,20830,-4.886186804090228
d4f32a2,20831,-4.886186804090228
d6l61a2,20832,-4.886186804090228
d6dxba2,20833,-4.886186804090228
d1e5ma2,20834,-4.886186804090228
d5jn5a2,20835,-4.886186804090228
d1kfia2,20836,-4.886186804090228
d5hqta1,20837,-4.886186804090228
d6jkra1,20838,-4.886186804090228
d2w37a1,20839,-4.886186804090228
d1pvva1,20840,-4.886186804090228
d1duvg1,20841,-4.886186804090228
d1pg5a1,20842,-4.886186804090228
d1ekxa1,20843,-4.886186804090228
d1zdra_,20844,-4.886186804090228
d3tq8a1,20845,-4.886186804090228
d3qmma_,20846,-4.886186804090228
d1ispa_,20847,-4.886186804090228
d3q0ia1,20848,-4.886186804090228
d3lrta1,20849,-4.886186804090228
d3ohpa_,20850,-4.886186804090228
d6w1ia1,20851,-4.886186804090228
d6yeia1,20852,-4.886186804090228
d3tnla1,20853,-4.886186804090228
d4a26a1,20854,-4.886186804090228
d4fsha1,20855,-4.886186804090228
d3l07a1,20856,-4.886186804090228
d2egga1,20857,-4.886186804090228
d1ryba_,20858,-4.886186804090228
d3p1ga_,20859,-4.886186804090228
d5hrra_,20860,-4.886186804090228
d3smpa1,20861,-4.886186804090228
d3epqa2,20862,-4.886186804090228
d1c0fa1,20863,-4.886186804090228
d3mtqa1,20864,-4.886186804090228
d6y04a_,20865,-4.886186804090228
d1ylka1,20866,-4.886186804090228
d1hc7a1,20867,-4.886186804090228
d5dusa1,20868,-4.886186804090228
d1qs0b2,20869,-4.886186804090228
d5d73a1,20870,-4.886186804090228
d2fega1,20871,-4.886186804090228
d3wgda1,20872,-4.886186804090228
d3wgea1,20873,-4.886186804090228
d1u3ia1,20874,-4.886186804090228
